V0,V1,V10,V12,V15,V16,V18,V20,V23,V24,V25,V26,V28,V29,V3,V30,V31,V32,V33,V34,V36,V37,V4,V6,V7,V8,target,type
-0.732,-1.02,-0.8059999999999999,-0.512,-1.11,0.41,0.34600000000000003,0.778,0.24600000000000002,0.256,0.899,-0.395,-0.45399999999999996,-0.892,-0.46399999999999997,0.322,-0.225,0.52,0.304,-0.065,0.324,0.42700000000000005,-0.22899999999999998,1.183,1.156,-0.909,-0.8809999999999999,train
-0.517,-0.73,-0.182,-0.138,-0.599,0.261,0.353,0.316,0.23800000000000002,0.255,0.46399999999999997,-0.366,-0.451,-0.841,-0.251,-0.174,-0.276,0.087,0.304,-0.065,-0.237,0.823,0.162,1.078,1.129,-0.809,-0.185,train
0.28,0.3,1.072,0.242,-0.526,-0.04,0.34,0.092,0.245,0.256,-0.18,-0.36200000000000004,-0.44799999999999995,-0.524,-0.251,-0.758,-0.361,-0.7609999999999999,0.304,-0.065,0.276,-0.22399999999999998,0.368,1.093,1.129,0.192,0.8059999999999999,train
-0.845,-1.0190000000000001,2.403,-0.317,-0.16,0.125,0.33399999999999996,-0.873,0.264,0.256,-0.514,0.299,-0.444,-0.524,-0.22399999999999998,-0.701,0.166,-0.637,0.304,-0.065,2.161,1.524,-0.47100000000000003,1.137,1.097,-0.312,-0.405,train
-1.9409999999999998,-2.637,1.3019999999999998,-1.595,0.16,-0.11699999999999999,0.344,-1.621,0.258,-0.617,-0.727,-1.13,-0.44799999999999995,-0.157,-1.038,0.722,-1.23,-0.1,0.304,-0.065,2.127,1.568,-0.8490000000000001,0.9490000000000001,1.0270000000000001,-2.43,-2.29,train
-1.8519999999999999,-2.5610000000000004,-1.496,-2.043,0.212,-1.117,-2.069,-1.5530000000000002,0.249,-1.189,-0.8190000000000001,-1.026,-0.433,0.025,-1.4680000000000002,-2.421,-2.109,-0.086,0.758,1.3969999999999998,-0.506,0.9540000000000001,-0.8240000000000001,0.598,1.02,-2.522,-2.162,train
-0.233,-0.391,-1.702,0.1,0.726,-0.914,-0.28800000000000003,-0.664,0.251,-1.135,-0.685,-0.6940000000000001,-0.446,0.11199999999999999,-1.426,-0.395,-1.1440000000000001,0.642,-0.499,-2.202,-2.164,-0.107,-0.028999999999999998,0.5670000000000001,0.73,-0.5660000000000001,-1.026,train
-0.34700000000000003,-0.303,-0.142,0.19,0.48100000000000004,-0.784,-0.281,-0.057999999999999996,0.239,0.672,-0.561,-0.511,-0.45,0.11699999999999999,-1.395,-0.304,-0.722,-0.146,-0.499,-1.9869999999999999,-0.747,0.6920000000000001,0.045,0.555,0.722,-0.7290000000000001,-0.8440000000000001,train
-0.45799999999999996,-0.262,-0.434,-0.19899999999999998,0.015,-0.7240000000000001,0.469,0.064,0.259,-0.618,-0.447,-0.086,-0.441,-0.155,-1.445,-0.496,-0.588,-0.537,-0.499,0.385,-0.12300000000000001,0.7340000000000001,-0.086,0.5720000000000001,0.6579999999999999,-0.737,-0.595,train
-1.547,-1.6340000000000001,1.013,-0.642,-0.14,-0.7759999999999999,1.266,-0.857,0.251,-0.62,-0.6,-0.136,-0.456,-0.155,-1.6480000000000001,-0.32,-0.924,-0.198,0.878,0.604,0.889,1.206,-0.513,0.515,0.6579999999999999,-1.7830000000000001,-1.252,train
-1.0290000000000001,-0.8859999999999999,-0.342,-0.226,-0.456,-0.9329999999999999,1.425,-0.535,0.25,-0.621,-0.6509999999999999,-0.121,-0.43,-0.281,-1.6480000000000001,-0.65,-1.0659999999999998,-0.71,1.68,1.3969999999999998,0.39,0.262,-0.295,0.429,0.619,-1.28,-1.286,train
-0.8079999999999999,-0.84,-0.971,-0.665,-0.456,-0.889,1.432,-0.33799999999999997,0.253,0.365,-0.513,-0.805,-0.436,-0.41200000000000003,-2.1590000000000003,0.03,-0.845,-0.435,1.68,1.3969999999999998,-0.982,0.397,-0.33299999999999996,0.43700000000000006,0.5379999999999999,-0.9890000000000001,-1.046,train
-0.191,-0.198,-0.764,-0.158,-0.642,-0.713,0.255,0.06,0.59,0.395,-0.317,-0.126,-0.45799999999999996,-0.511,-1.905,-0.835,-0.64,-0.998,0.782,0.774,-0.8909999999999999,-1.197,-0.289,0.418,0.522,-0.531,-0.667,train
-2.385,-2.7260000000000004,1.1059999999999999,-2.846,-0.757,-0.424,1.3619999999999999,-0.935,0.271,0.397,-0.008,0.031,-0.45299999999999996,-0.887,-1.876,-0.16399999999999998,-0.773,-0.262,1.05,0.835,1.051,1.911,-2.8539999999999996,0.563,0.516,-1.15,-2.551,train
-2.036,-2.645,-1.485,-1.619,-0.863,-1.0490000000000002,0.43200000000000005,-0.664,0.256,0.397,0.04,-0.198,-0.45899999999999996,-0.887,-1.9569999999999999,-0.26899999999999996,-1.8430000000000002,-0.057,1.7380000000000002,1.4580000000000002,-0.256,0.512,-1.463,0.37200000000000005,0.491,-2.515,-1.952,train
-0.59,-0.479,-1.234,-0.607,-0.835,-0.748,0.823,0.016,0.24600000000000002,0.397,0.196,-0.252,-0.45799999999999996,-0.794,-1.9680000000000002,-0.265,-0.905,-0.303,1.05,0.835,-1.875,0.478,-0.606,0.386,0.491,-0.523,-1.121,train
-0.82,0.071,-0.052000000000000005,-0.955,-0.8320000000000001,-0.6679999999999999,0.354,0.364,0.245,0.816,0.28800000000000003,0.11699999999999999,-0.45899999999999996,-1.008,-1.8319999999999999,-0.263,-0.491,-0.33399999999999996,0.725,0.51,-0.379,-0.69,-0.741,0.462,0.41200000000000003,-0.17,-0.91,train
-1.479,-1.253,-0.127,-1.5130000000000001,-1.099,-0.289,0.532,-0.28,0.24600000000000002,1.189,0.485,0.057999999999999996,-0.457,-1.146,-1.892,-0.085,-0.542,0.39,0.524,0.273,0.309,0.318,-1.723,0.544,0.41200000000000003,-1.055,-0.602,train
0.12300000000000001,0.303,0.237,-0.821,-1.093,-0.121,0.987,0.585,0.249,1.4,0.643,-0.29,-0.43700000000000006,-1.042,-1.797,0.308,-0.228,0.36,0.5429999999999999,0.33399999999999996,0.16399999999999998,-0.203,-0.192,0.653,0.507,0.37200000000000005,-0.292,train
0.17300000000000001,0.036000000000000004,0.26899999999999996,-0.379,-1.091,0.147,0.527,0.784,0.257,1.401,0.642,-0.426,-0.44799999999999995,-0.853,-1.3780000000000001,-0.214,0.228,-0.14,0.534,0.273,0.07200000000000001,-0.433,-0.337,0.775,0.6409999999999999,0.24100000000000002,0.14300000000000002,train
-0.037000000000000005,-0.188,0.22,-0.21100000000000002,-0.8059999999999999,0.10800000000000001,0.525,0.02,0.242,1.401,0.326,-0.6509999999999999,-0.46,-0.831,-1.3719999999999999,0.838,-0.036000000000000004,1.3459999999999999,0.534,0.273,-0.278,-0.613,-0.03,0.777,0.6409999999999999,-0.408,0.905,train
0.519,0.519,1.328,0.057999999999999996,-0.672,0.095,0.16899999999999998,0.024,0.688,1.402,0.017,-0.6579999999999999,-0.45399999999999996,-0.654,-1.156,-0.156,-0.036000000000000004,0.132,0.342,0.16,1.5230000000000001,-0.588,0.091,0.833,0.7040000000000001,0.45899999999999996,0.139,train
0.732,0.52,-0.321,0.195,-0.484,0.33899999999999997,0.16,0.452,0.691,1.401,0.024,-0.8859999999999999,-0.45799999999999996,-0.654,-1.133,0.366,0.491,0.9640000000000001,0.304,0.12300000000000001,0.46,-0.635,0.319,0.8859999999999999,0.7040000000000001,0.66,0.583,train
0.494,0.273,1.224,0.326,-0.008,0.42700000000000005,0.177,-0.184,0.696,0.7609999999999999,-0.128,-0.893,-0.457,-0.24,-1.0759999999999998,-0.262,0.551,0.136,0.075,-0.065,0.86,-0.237,0.185,0.86,0.778,0.17800000000000002,0.261,train
0.742,0.532,0.626,0.65,-0.008,0.375,0.524,0.431,0.7,0.255,-0.092,-0.624,-0.45799999999999996,0.18,-0.9420000000000001,-0.535,0.47200000000000003,-0.769,0.309,0.08800000000000001,0.885,-0.5710000000000001,0.547,0.871,0.8,0.633,0.20800000000000002,train
0.302,0.034,0.583,0.628,0.442,0.42100000000000004,0.536,0.40399999999999997,0.7,-0.618,-0.062,-0.518,-0.46,0.18,-0.8170000000000001,-0.364,0.41200000000000003,-0.515,0.47600000000000003,0.198,0.935,0.254,0.669,0.861,0.8,-0.136,-0.138,train
-0.11599999999999999,-0.597,0.516,0.18,0.633,0.264,0.526,-0.076,0.7020000000000001,-0.53,-0.19,-0.047,-0.46,0.341,-0.861,-0.386,0.253,-0.758,0.534,0.273,1.34,0.988,0.631,0.78,0.8440000000000001,-0.6659999999999999,-0.29100000000000004,train
-0.82,-1.3090000000000002,1.2109999999999999,-0.09699999999999999,0.9009999999999999,-0.099,0.6509999999999999,-1.4480000000000002,0.7040000000000001,-0.8859999999999999,-0.498,-0.517,-0.456,0.341,-1.169,-0.048,-0.36200000000000004,0.004,0.534,0.273,0.165,1.777,0.27399999999999997,0.741,0.8440000000000001,-0.397,-0.22899999999999998,train
-0.316,-0.723,-0.5760000000000001,0.147,1.209,-0.541,1.188,-1.091,0.701,-0.8859999999999999,-0.755,-0.599,-0.457,0.49200000000000005,-1.567,-0.243,-1.058,0.028999999999999998,1.7380000000000002,1.1159999999999999,0.8029999999999999,0.0,0.282,0.586,0.768,-0.655,-0.386,train
0.667,0.6890000000000001,-1.043,0.7190000000000001,0.993,-0.353,1.092,-1.091,0.701,-0.8859999999999999,-0.631,-0.267,-0.452,0.499,-1.857,-0.26,-1.058,0.212,1.489,0.76,-1.01,-0.239,0.597,0.6409999999999999,0.6559999999999999,0.375,0.682,train
0.759,0.8190000000000001,-0.531,0.775,0.9209999999999999,0.019,1.0859999999999999,-0.8740000000000001,0.7,-0.888,-0.489,-0.16,-0.45799999999999996,0.499,-1.8980000000000001,-0.22899999999999998,0.349,-0.098,1.266,0.816,-0.8640000000000001,-0.19,0.687,0.695,0.6559999999999999,0.6509999999999999,1.0070000000000001,train
0.47600000000000003,0.27,1.281,0.6990000000000001,0.602,0.21600000000000003,1.449,-1.371,0.703,-0.894,-0.537,-0.17800000000000002,-0.452,0.429,-2.289,-0.23600000000000002,0.562,-0.193,1.6230000000000002,1.3219999999999998,0.49,0.203,0.418,0.772,0.684,0.166,0.478,train
0.828,0.644,0.136,0.626,0.602,0.217,1.73,-1.139,0.6940000000000001,-0.895,-0.391,-0.349,-0.45799999999999996,0.268,-2.6319999999999997,-0.285,0.45899999999999996,0.004,1.838,1.538,0.503,-0.774,0.389,0.879,0.738,0.58,0.6,train
0.735,0.602,-0.231,0.37,0.237,0.583,1.724,-1.01,0.6990000000000001,-0.895,-0.161,0.21899999999999997,-0.45899999999999996,0.268,-2.6260000000000003,-0.379,0.679,-0.038,1.9669999999999999,1.6219999999999999,0.005,-0.6709999999999999,0.405,1.011,0.765,0.612,0.748,train
0.583,0.7190000000000001,0.19899999999999998,0.25,0.009000000000000001,0.765,1.7209999999999999,-1.005,0.7070000000000001,-0.895,0.149,0.462,0.39,-0.07,-2.695,-0.355,0.85,-0.272,2.025,1.735,-0.207,0.028999999999999998,0.225,1.149,0.9059999999999999,0.754,0.759,train
0.594,0.35700000000000004,0.059000000000000004,-0.011000000000000001,-0.067,0.799,1.265,-1.005,0.701,-0.895,0.261,0.575,1.105,-0.195,-2.659,-0.23399999999999999,0.524,-0.28,1.6230000000000002,1.229,0.06,-1.295,-0.215,1.202,0.9059999999999999,0.264,0.81,train
0.624,0.518,0.374,-0.19899999999999998,-0.324,0.9690000000000001,1.358,-1.171,0.6990000000000001,-0.067,0.248,0.237,1.102,-0.635,-2.662,0.182,0.47700000000000004,0.29100000000000004,1.68,1.285,0.37,0.044000000000000004,-0.09699999999999999,1.197,0.96,0.5579999999999999,0.8,train
0.38,0.359,0.214,-0.244,-0.675,0.831,1.452,-1.7790000000000001,0.7,-0.067,0.165,0.184,1.105,-0.644,-2.741,-0.247,0.6920000000000001,-0.247,-1.631,-1.851,0.28800000000000003,-0.11800000000000001,-0.13699999999999998,1.159,0.9640000000000001,0.354,0.613,train
0.501,0.48,0.07,-0.19899999999999998,-0.675,0.8320000000000001,1.442,-1.4240000000000002,0.7040000000000001,0.113,0.256,-0.07,1.1,-0.748,-2.8739999999999997,-0.126,0.593,-0.195,-1.473,-1.696,0.677,-0.741,-0.345,1.199,0.9670000000000001,0.565,-0.128,train
0.054000000000000006,0.102,-0.69,-0.7,-0.87,0.8320000000000001,0.902,-1.107,0.442,0.113,0.599,-0.33,1.1,-0.998,-2.9130000000000003,-0.152,0.429,-0.319,1.032,0.991,-0.605,-1.669,-0.893,1.338,1.004,0.281,-0.156,train
0.322,0.258,-0.414,-0.413,-1.043,1.026,0.8959999999999999,-0.986,0.249,0.113,0.919,-0.225,0.345,-1.226,-3.115,-0.07400000000000001,0.268,-0.35600000000000004,0.935,0.91,-0.413,-0.228,-0.43799999999999994,1.31,1.004,0.332,-0.004,train
0.494,0.20800000000000002,-0.188,-0.55,-1.13,1.042,1.072,-0.402,0.252,0.113,1.0170000000000001,-0.385,-0.44799999999999995,-1.046,-2.7769999999999997,0.141,0.469,-0.483,1.14,0.8440000000000001,-0.12,-1.115,-0.452,1.354,1.0859999999999999,0.375,0.20600000000000002,train
0.6659999999999999,0.391,0.308,-0.486,-0.945,1.053,0.76,-0.402,0.251,0.113,0.9690000000000001,-0.496,-0.44799999999999995,-1.046,-2.658,0.276,0.537,-0.392,-0.336,-1.649,0.009000000000000001,-0.615,-0.215,1.344,1.11,0.735,0.525,train
0.807,0.655,1.3319999999999999,-0.064,-0.77,1.05,0.8029999999999999,0.05,0.243,0.113,0.764,-0.612,-0.439,-0.825,-2.7769999999999997,0.419,0.708,0.318,0.82,0.5539999999999999,1.47,-0.951,0.37799999999999995,1.2229999999999999,1.121,0.778,0.47100000000000003,train
0.42,0.039,1.806,-0.017,-0.521,1.043,0.807,0.414,0.247,-0.16699999999999998,0.758,-0.491,-0.43,-0.46399999999999997,-2.645,0.88,0.36200000000000004,0.733,0.8590000000000001,0.591,1.815,-1.8030000000000002,-0.47700000000000004,1.38,1.1420000000000001,0.22,0.019,train
0.016,-0.237,1.3619999999999999,-0.695,-0.61,1.212,0.525,0.618,0.239,0.9540000000000001,0.932,-0.375,-0.428,-0.932,-2.04,-0.084,0.039,-0.179,0.505,0.151,1.273,-2.319,-0.68,1.495,1.1420000000000001,0.20199999999999999,0.157,train
-0.522,0.188,0.977,-1.446,-0.91,1.375,0.16,0.163,0.25,1.396,1.236,-0.569,-0.44799999999999995,-1.416,-1.6130000000000002,-0.062,0.069,-0.3,0.075,0.048,1.219,-1.416,-1.455,1.579,1.285,0.7040000000000001,-0.087,train
0.355,0.604,0.69,-0.8240000000000001,-1.286,1.375,0.41200000000000003,0.484,0.242,1.399,1.324,-0.354,-0.43,-1.351,-1.8030000000000002,0.36,0.315,-0.371,0.075,0.048,0.6679999999999999,-0.45299999999999996,-0.47700000000000004,1.501,1.319,0.894,0.428,train
0.355,-0.027000000000000003,0.498,-0.564,-1.1,1.274,0.528,0.603,0.249,0.966,1.2309999999999999,-0.6709999999999999,-0.45799999999999996,-1.055,-1.528,0.5710000000000001,0.35,0.021,0.304,0.32899999999999996,0.866,-2.275,-0.479,1.5019999999999998,1.337,0.389,0.354,train
0.596,0.237,1.896,-0.737,-0.986,1.244,0.529,-0.065,0.244,0.966,0.809,-0.301,-0.447,-1.133,-0.8140000000000001,0.15,0.344,0.425,0.47600000000000003,0.29100000000000004,1.268,-1.325,-0.424,1.439,1.3259999999999998,0.611,1.17,train
0.23800000000000002,-0.177,1.178,-0.69,-0.9690000000000001,1.318,1.4340000000000002,-0.079,0.24600000000000002,0.253,0.722,-0.628,-0.45899999999999996,-1.065,-0.753,0.295,0.136,-1.056,1.268,0.498,1.758,-1.6680000000000001,-0.856,1.5030000000000001,1.3259999999999998,0.285,0.019,train
0.371,0.14800000000000002,0.314,-0.124,-0.9740000000000001,1.253,1.715,0.095,0.257,0.255,0.8140000000000001,-0.818,-0.45899999999999996,-1.1840000000000002,-0.34299999999999997,0.5760000000000001,0.21,-0.425,1.9480000000000002,1.36,0.237,0.526,-0.14300000000000002,1.32,1.348,0.506,-0.447,train
0.381,0.187,-0.706,-0.005,-0.983,0.7090000000000001,-0.94,0.46399999999999997,0.242,0.254,0.816,-0.511,-0.46,-1.008,-0.9129999999999999,-0.67,0.38,-0.618,0.753,0.354,-0.575,-0.315,0.306,1.085,1.274,0.183,-0.26899999999999996,train
-0.166,-0.22,-0.429,0.102,-0.354,0.7859999999999999,1.493,0.308,0.254,0.255,0.853,0.222,-0.46,-0.555,-1.501,-0.298,0.278,-0.40399999999999997,1.1640000000000001,0.862,-0.7340000000000001,0.402,-0.239,1.102,1.237,0.22,0.161,train
-0.195,-0.61,-0.5660000000000001,-0.349,-0.354,0.43700000000000006,1.716,-0.028999999999999998,0.248,-0.754,0.618,-0.299,-0.45299999999999996,-0.555,-1.501,-0.32,-0.337,0.081,2.025,1.791,-0.33899999999999997,-0.9229999999999999,0.13699999999999998,0.9990000000000001,1.173,-0.10300000000000001,0.062,train
0.451,0.212,0.37200000000000005,0.145,-0.111,0.43700000000000006,-0.21899999999999997,0.14400000000000002,0.508,-0.755,0.486,-0.04,-0.461,-0.44299999999999995,-1.4769999999999999,-0.40299999999999997,-0.337,-0.018000000000000002,2.025,1.791,0.163,-1.09,-0.163,1.047,1.173,0.26899999999999996,0.505,train
0.252,0.342,2.106,-0.11,-0.317,0.733,0.525,0.102,0.7120000000000001,-0.755,0.447,-0.19899999999999998,-0.46,-0.542,-1.588,0.345,0.2,-0.065,0.47600000000000003,-2.258,1.544,0.159,-0.315,1.077,1.123,0.401,-0.121,train
0.366,0.46399999999999997,0.893,-0.04,-0.317,0.5489999999999999,0.725,0.044000000000000004,0.695,-0.755,0.426,0.165,-0.46,-0.575,-1.63,-0.297,0.366,-0.08199999999999999,0.648,0.479,1.341,-0.847,-0.11199999999999999,0.9640000000000001,1.0859999999999999,0.312,-0.151,train
-0.221,-0.204,-0.835,-0.17800000000000002,-0.434,0.6509999999999999,0.708,0.054000000000000006,0.7020000000000001,-0.755,0.617,0.09300000000000001,-0.461,-0.531,-1.615,0.087,0.38799999999999996,0.145,0.648,0.498,-0.091,0.485,-0.243,0.9620000000000001,1.068,-0.076,-0.546,train
0.263,0.325,-0.284,-0.276,-0.44,0.435,0.7040000000000001,0.034,0.701,-0.753,0.638,0.16699999999999998,-0.461,-0.38299999999999995,-1.615,1.217,0.35100000000000003,1.396,0.763,0.498,-0.85,-0.6759999999999999,-0.22,0.9470000000000001,1.05,0.382,0.433,train
0.502,0.428,-0.501,-0.5710000000000001,-0.45299999999999996,0.6,0.986,-0.251,0.698,-0.757,0.625,0.581,-0.455,-0.611,-1.611,0.228,0.515,-0.17600000000000002,1.097,0.6940000000000001,-0.568,-2.46,-0.47600000000000003,1.003,1.05,0.674,0.691,train
-1.222,-0.9,0.41,-1.871,-0.65,0.9420000000000001,0.583,-1.479,0.696,1.6840000000000002,0.9059999999999999,1.311,-0.46,-1.244,-2.707,-0.43799999999999994,-0.067,-0.153,1.107,0.6940000000000001,-0.256,-1.8630000000000002,-1.694,1.225,1.044,-0.003,-0.556,train
-3.1039999999999996,-3.43,-0.34600000000000003,-3.7569999999999997,-1.6269999999999998,1.807,0.524,-1.946,0.698,1.6880000000000002,2.0,0.941,-0.45799999999999996,-2.1430000000000002,-2.506,0.285,-0.243,0.281,0.82,0.5539999999999999,-0.131,0.493,-3.56,1.382,1.172,-0.426,-2.376,train
-3.6889999999999996,-3.623,-2.516,-4.185,-1.8780000000000001,2.278,0.342,-1.661,0.6990000000000001,1.6880000000000002,3.818,0.84,-0.462,-2.0980000000000003,-2.681,0.45,0.212,0.509,0.534,0.29600000000000004,-2.283,-0.784,-3.964,1.581,1.1840000000000002,-0.256,-1.921,train
-3.5210000000000004,-1.855,-1.281,-3.659,-2.435,2.6489999999999996,0.07400000000000001,-1.124,0.696,1.6880000000000002,5.794,1.354,-0.46,-2.387,-3.9560000000000004,0.568,0.318,-0.22399999999999998,0.017,-0.23399999999999999,-1.429,-0.222,-3.805,1.729,1.3969999999999998,1.072,-1.901,train
-2.958,-0.6729999999999999,-0.47200000000000003,-3.2289999999999996,-2.435,2.861,0.066,-0.51,0.691,1.6880000000000002,6.999,1.354,-0.447,-2.148,-0.534,1.273,1.133,0.7609999999999999,-0.002,-0.252,-1.0270000000000001,-0.285,-3.228,1.895,1.3969999999999998,1.193,-1.4080000000000001,train
-2.5069999999999997,-0.44,-0.345,-2.8680000000000003,-2.449,2.685,0.638,0.055,0.698,1.6880000000000002,7.284,0.516,-0.456,-2.153,-2.1430000000000002,1.075,1.403,1.453,0.39,0.319,-0.6940000000000001,0.713,-2.853,1.867,1.6059999999999999,1.187,-1.235,train
-2.7710000000000004,-1.9269999999999998,-0.993,-1.824,-2.207,2.628,0.991,-0.534,0.701,1.6869999999999998,6.612,0.737,-0.46,-1.845,-2.345,0.366,1.264,-1.065,0.82,2.016,-0.752,1.232,-2.064,1.531,1.63,-0.182,-1.239,train
-0.9279999999999999,-0.434,-1.058,0.003,-1.5190000000000001,1.209,-0.575,0.019,0.688,1.6880000000000002,5.122999999999999,1.037,-0.441,-0.654,-2.312,-0.5479999999999999,0.48200000000000004,0.201,1.47,2.326,-1.093,-0.805,-0.45299999999999996,1.273,1.63,-0.13699999999999998,-0.626,train
0.071,-0.04,-0.405,-0.52,-1.1640000000000001,1.4040000000000001,-0.302,0.262,0.6859999999999999,1.6880000000000002,3.7880000000000003,1.229,-0.46,-0.737,-2.0069999999999997,-0.619,0.341,-0.629,-0.6709999999999999,0.32899999999999996,-0.47600000000000003,-0.934,-0.6409999999999999,1.416,1.4869999999999999,0.64,-0.073,train
-0.71,-1.089,0.9329999999999999,0.528,-0.922,1.355,-0.11,-0.391,0.693,0.537,2.521,1.213,-0.447,-0.847,-1.4340000000000002,-0.7929999999999999,0.615,-0.861,-0.327,0.32899999999999996,0.65,1.135,0.184,1.297,1.489,-0.272,-0.237,train
-0.037000000000000005,-0.228,0.9990000000000001,0.48700000000000004,-0.922,0.769,-0.12,-0.578,0.685,0.537,1.3969999999999998,1.71,-0.462,-0.115,-1.288,-0.745,0.18,-0.809,-0.327,0.498,0.414,0.187,0.499,1.28,1.506,0.179,0.594,train
-2.191,-2.755,2.693,-0.9740000000000001,-0.047,0.64,-0.183,-2.033,0.695,0.013000000000000001,0.743,0.392,-0.45299999999999996,0.7879999999999999,-3.549,-0.48200000000000004,-0.632,-0.301,0.132,1.5659999999999998,2.04,2.187,-1.021,0.998,1.432,-1.965,-2.639,train
-0.314,-0.359,-0.645,0.098,0.391,-0.237,-0.597,-0.491,0.695,-0.483,0.607,0.679,-0.43799999999999994,1.4280000000000002,-1.2229999999999999,-0.316,-0.627,-0.545,-2.563,-4.789,0.46299999999999997,0.613,0.248,0.6759999999999999,1.432,-0.17800000000000002,-1.912,train
-0.11699999999999999,-0.305,-1.8630000000000002,0.451,1.005,-0.31,-0.3,-0.132,0.698,-1.1909999999999998,0.66,0.503,-0.462,1.4280000000000002,-2.314,0.001,-0.174,0.376,-2.563,-2.146,-1.9580000000000002,1.169,0.528,0.506,1.138,-0.355,-1.1179999999999999,train
0.355,0.21899999999999997,-2.307,0.6629999999999999,1.3519999999999999,-0.355,-0.289,0.304,0.6859999999999999,-1.1909999999999998,0.637,0.799,-0.44799999999999995,1.411,-2.064,-0.168,-0.22699999999999998,0.111,-0.499,0.27699999999999997,-2.57,-0.93,0.37200000000000005,0.48700000000000004,0.983,0.276,0.087,train
0.636,0.408,-0.596,0.34600000000000003,1.163,0.203,-0.294,0.797,0.691,-1.1909999999999998,0.664,0.862,-0.45799999999999996,0.809,-1.661,-0.433,0.1,0.853,-0.499,0.498,-0.762,-0.218,0.107,0.65,0.983,0.596,0.461,train
0.314,0.187,0.773,0.387,0.5660000000000001,0.203,-0.305,0.496,0.6940000000000001,-0.013999999999999999,0.43200000000000005,0.862,-0.446,0.431,-1.5119999999999998,0.619,0.47,0.27699999999999997,-0.499,0.498,0.637,0.094,0.162,0.706,0.9740000000000001,0.22899999999999998,0.461,train
-0.9940000000000001,-1.178,1.604,-0.336,0.192,0.195,-1.8359999999999999,-0.8059999999999999,0.706,0.963,0.14400000000000002,-0.04,-0.44,0.09699999999999999,-1.453,-0.762,0.456,-1.135,-0.499,0.498,1.761,1.9980000000000002,-0.35200000000000004,0.535,0.953,-0.7959999999999999,-1.297,train
-1.9,-2.227,-1.7409999999999999,-0.688,0.38,-0.9840000000000001,-0.293,-1.285,0.6990000000000001,0.96,-0.131,0.56,-0.45299999999999996,0.5,-1.785,0.4,-1.386,0.758,-0.499,0.498,-0.342,1.726,-0.7390000000000001,-0.085,0.91,-2.343,-2.555,train
0.233,0.079,-1.885,0.256,0.6809999999999999,-1.084,-3.375,-0.457,0.688,0.254,-0.165,0.711,-0.441,1.057,-2.006,-0.363,-0.579,-0.598,-1.875,-0.384,-2.074,-0.637,0.085,-0.145,0.57,-0.018000000000000002,-0.544,train
-0.263,-0.363,0.043,0.14800000000000002,0.708,-0.479,-0.39899999999999997,-0.483,0.708,0.18100000000000002,0.046,1.964,-0.45299999999999996,0.516,-1.8419999999999999,-0.65,-0.051,-0.513,-2.62,0.441,-0.941,1.024,-0.054000000000000006,-0.022000000000000002,0.48700000000000004,0.026000000000000002,-0.715,train
-3.022,-3.7689999999999997,0.157,-2.6210000000000004,0.41600000000000004,-0.8270000000000001,-0.213,-2.27,0.695,-0.174,-0.033,0.565,-0.45,0.49700000000000005,-2.39,1.031,-1.3,1.187,-0.518,0.61,1.0,2.56,-2.5340000000000003,-0.132,0.465,-2.573,-2.707,train
-1.27,-1.4180000000000001,-1.3969999999999998,-0.597,0.41600000000000004,-1.3719999999999999,-0.5529999999999999,-0.914,0.6890000000000001,-0.46,-0.18600000000000003,0.753,-0.441,1.193,0.306,-0.124,-1.544,1.547,-0.26899999999999996,0.6659999999999999,-0.863,1.341,-0.575,-0.36,0.45399999999999996,-1.6119999999999999,-2.3890000000000002,train
0.14400000000000002,-0.068,-2.298,0.065,0.742,-1.459,-0.301,0.174,0.687,0.336,-0.03,1.087,-0.455,0.946,-1.286,0.019,-1.077,1.137,-2.563,0.498,-1.99,-0.272,-0.2,-0.29600000000000004,0.213,0.077,-0.121,train
0.131,0.32899999999999996,0.133,-0.071,0.486,-0.41700000000000004,-0.3,0.075,0.698,0.336,0.17800000000000002,1.219,-0.45899999999999996,-0.15,-0.971,0.507,0.049,1.6780000000000002,-2.563,0.498,-1.028,0.45,-0.166,-0.083,0.245,0.35600000000000004,0.135,train
-0.853,-0.9059999999999999,1.285,-0.344,-0.285,-0.5489999999999999,0.542,-0.83,0.696,0.537,0.099,1.1079999999999999,-0.436,-0.209,-1.46,-0.425,-0.29,-0.596,-0.317,0.573,0.835,1.7180000000000002,-0.39899999999999997,-0.098,0.261,-0.764,-0.631,train
-1.087,-1.506,-0.23800000000000002,-0.036000000000000004,-0.285,-0.972,-2.344,-1.053,0.095,0.536,-0.158,0.816,-0.45,-0.205,-1.699,-1.3359999999999999,-0.792,-1.208,2.5980000000000003,1.693,0.36,0.08,-0.5479999999999999,-0.23800000000000002,0.21899999999999997,-1.535,-1.538,train
-0.685,-0.674,-0.693,-0.366,-0.5920000000000001,-0.863,0.53,-0.02,0.322,1.98,0.065,1.597,-0.442,-0.597,-1.75,0.301,-0.537,0.019,1.011,0.366,0.151,0.304,-0.602,-0.268,0.21899999999999997,-0.65,-2.4859999999999998,train
-1.4340000000000002,-1.085,-1.742,-1.744,-1.01,-0.484,-0.565,-0.261,-2.6239999999999997,1.98,0.754,1.597,-0.442,-1.071,-1.038,1.4469999999999998,-0.419,0.9940000000000001,-0.24100000000000002,0.385,-2.2640000000000002,-0.6459999999999999,-1.6540000000000001,-0.042,0.165,-0.268,-1.232,train
